,Brand,Model,Transmission,Fuel type,Year of Manufacture,median_price,count, adjusted_median_price , final_price 
1325,Toyota,Premio,Automatic,Petrol,2012,13087500,2," 13,087,500 "," 11,778,750 "
1326,Toyota,Premio,Automatic,Petrol,2013,13500000,9," 13,433,333 "," 12,090,000 "
1327,Toyota,Premio,Automatic,Petrol,2014,13600000,2," 13,433,333 "," 12,090,000 "
1328,Toyota,Premio,Automatic,Petrol,2015,12500000,1," 13,433,333 "," 12,090,000 "
1329,Toyota,Premio,Automatic,Petrol,2016,15350000,6," 15,350,000 "," 13,508,000 "
1330,Toyota,Premio,Automatic,Petrol,2017,16250000,12," 16,250,000 "," 14,300,000 "
1331,Toyota,Premio,Automatic,Petrol,2018,17375000,8," 17,375,000 "," 15,290,000 "
1332,Toyota,Premio,Automatic,Petrol,2019,18875000,7," 18,875,000 "," 16,610,000 "
1333,Toyota,Premio,Automatic,Petrol,2020,19125000,2," 19,125,000 "," 16,830,000 "
1334,Toyota,Prius,Automatic,Petrol,2009,12400000,1," 10,918,750 "," 9,826,875 "
1335,Toyota,Prius,Automatic,Petrol,2010,13268000,0," 10,918,750 "," 9,826,875 "
1336,Toyota,Prius,Automatic,Petrol,2011,10712500,2," 10,918,750 "," 9,826,875 "
1337,Toyota,Prius,Automatic,Petrol,2012,11462375,0," 10,918,750 "," 9,826,875 "
1338,Toyota,Prius,Automatic,Petrol,2013,9850000,1," 10,918,750 "," 9,826,875 "
1339,Toyota,Prius,Automatic,Petrol,2014,11000000,5," 11,000,000 "," 9,900,000 "
1340,Toyota,Prius,Automatic,Petrol,2015,12650000,1," 12,650,000 "," 11,385,000 "
1341,Toyota,Prius,Automatic,Petrol,2016,14995000,3," 14,995,000 "," 13,495,500 "
1342,Toyota,Prius,Automatic,Hybrid,2010,10500000,1," 9,850,000 "," 8,963,500 "
1343,Toyota,Prius,Automatic,Hybrid,2011,9375000,1," 9,850,000 "," 8,963,500 "
1344,Toyota,Prius,Automatic,Hybrid,2012,9675000,1," 9,850,000 "," 8,963,500 "
1345,Toyota,Prius,Automatic,Hybrid,2013,11000000,4," 11,000,000 "," 9,900,000 "
1346,Toyota,Prius,Automatic,Hybrid,2014,11375000,4," 11,375,000 "," 10,237,500 "
1347,Toyota,Prius,Automatic,Hybrid,2015,13125000,2," 13,125,000 "," 11,812,500 "
1348,Toyota,Prius,Automatic,Hybrid,2016,15250000,4," 15,250,000 "," 13,420,000 "
1349,Toyota,Prius,Automatic,Hybrid,2017,16470000,0," 16,956,250 "," 14,921,500 "
1350,Toyota,Prius,Automatic,Hybrid,2018,17787600,0," 18,662,500 "," 16,423,000 "
1351,Toyota,Prius,Automatic,Hybrid,2019,19210608,0," 20,368,750 "," 17,924,500 "
1352,Toyota,Prius,Automatic,Hybrid,2020,20747456.64,0," 22,075,000 "," 19,426,000 "
1353,Toyota,Prius,Automatic,Hybrid,2021,22407253.17,0," 23,781,250 "," 20,927,500 "
1354,Toyota,Prius,Automatic,Hybrid,2022,24199833.42,0," 25,487,500 "," 22,429,000 "
1355,Toyota,Prius,Automatic,Hybrid,2023,26135820.1,0," 27,193,750 "," 23,930,500 "
1356,Toyota,Prius,Automatic,Hybrid,2024,28900000,3," 28,900,000 "," 25,432,000 "
1357,Toyota,Prius,Automatic,Hybrid,2025,29800000,1," 29,800,000 "," 26,224,000 "
1358,Toyota,Raize,Automatic,Petrol,2020,14000000,1," 13,695,714 "," 12,326,143 "
1359,Toyota,Raize,Automatic,Petrol,2021,13500000,1," 13,695,714 "," 12,326,143 "
1360,Toyota,Raize,Automatic,Petrol,2022,14200000,1," 13,695,714 "," 12,326,143 "
1361,Toyota,Raize,Automatic,Petrol,2023,13742500,12," 13,695,714 "," 12,326,143 "
1362,Toyota,Raize,Automatic,Petrol,2024,13500000,6," 13,695,714 "," 12,326,143 "
1363,Toyota,Raize,Automatic,Petrol,2025,15000000,3," 15,000,000 "," 13,200,000 "
1364,Toyota,Raize,Automatic,Hybrid,2023,12700000,1," 12,700,000 "," 11,430,000 "
1365,Toyota,Raize,Automatic,Hybrid,2024,13716000,0," 13,716,000 "," 12,344,400 "
1366,Toyota,Raize,Automatic,Hybrid,2025,14245000,2," 14,245,000 "," 12,820,500 "
1367,Toyota,Raize,Tiptronic,Petrol,2023,13000000,1," 13,000,000 "," 11,700,000 "
1368,Toyota,Roomy,Automatic,Petrol,2018,8950000,1," 8,950,000 "," 8,144,500 "
1369,Toyota,Roomy,Automatic,Petrol,2019,9576500,0," 9,385,417 "," 8,540,729 "
1370,Toyota,Roomy,Automatic,Petrol,2020,10342620,0," 9,820,833 "," 8,936,958 "
1371,Toyota,Roomy,Automatic,Petrol,2021,11170029.6,0," 10,256,250 "," 9,230,625 "
1372,Toyota,Roomy,Automatic,Petrol,2022,11650000,2," 10,691,667 "," 9,622,500 "
1373,Toyota,Roomy,Automatic,Petrol,2023,10500000,10," 10,691,667 "," 9,622,500 "
1374,Toyota,Vitz,Automatic,Petrol,1999,3890000,1," 3,890,000 "," 3,656,600 "
1375,Toyota,Vitz,Automatic,Petrol,2000,4600000,1," 4,550,000 "," 4,277,000 "
1376,Toyota,Vitz,Automatic,Petrol,2001,4738000,0," 4,550,000 "," 4,277,000 "
1377,Toyota,Vitz,Automatic,Petrol,2002,4500000,1," 4,550,000 "," 4,277,000 "
1378,Toyota,Vitz,Automatic,Petrol,2003,4635000,0," 4,730,000 "," 4,446,200 "
1379,Toyota,Vitz,Automatic,Petrol,2004,4774050,0," 4,910,000 "," 4,615,400 "
1380,Toyota,Vitz,Automatic,Petrol,2005,4965012,0," 5,090,000 "," 4,682,800 "
1381,Toyota,Vitz,Automatic,Petrol,2006,5163612.48,0," 5,270,000 "," 4,848,400 "
1382,Toyota,Vitz,Automatic,Petrol,2007,5450000,10," 5,450,000 "," 5,014,000 "
1383,Toyota,Vitz,Automatic,Petrol,2008,5575000,7," 5,575,000 "," 5,129,000 "
1384,Toyota,Vitz,Automatic,Petrol,2009,6300000,1," 5,900,000 "," 5,428,000 "
1385,Toyota,Vitz,Automatic,Petrol,2010,5500000,1," 5,900,000 "," 5,428,000 "
1386,Toyota,Vitz,Automatic,Petrol,2011,5830000,0," 6,231,667 "," 5,733,133 "
1387,Toyota,Vitz,Automatic,Petrol,2012,6179800,0," 6,563,333 "," 6,038,267 "
1388,Toyota,Vitz,Automatic,Petrol,2013,6895000,2," 6,895,000 "," 6,343,400 "
1389,Toyota,Vitz,Automatic,Petrol,2014,7308700,0," 7,247,500 "," 6,667,700 "
1390,Toyota,Vitz,Automatic,Petrol,2015,7600000,11," 7,600,000 "," 6,916,000 "
1391,Toyota,Vitz,Automatic,Petrol,2016,7837500,16," 7,837,500 "," 7,132,125 "
1392,Toyota,Vitz,Automatic,Petrol,2017,8400000,9," 8,400,000 "," 7,644,000 "
1393,Toyota,Vitz,Automatic,Petrol,2018,8875000,11," 8,875,000 "," 8,076,250 "
1394,Toyota,Vitz,Manual,Petrol,2000,5675000,1," 5,675,000 "," 5,221,000 "
1395,Toyota,Voxy,Automatic,Hybrid,2014,18000000,4," 17,900,000 "," 15,752,000 "
1396,Toyota,Voxy,Automatic,Hybrid,2015,17500000,1," 17,900,000 "," 15,752,000 "
1397,Toyota,Voxy,Automatic,Hybrid,2016,18900000,0," 19,238,889 "," 16,930,222 "
1398,Toyota,Voxy,Automatic,Hybrid,2017,20412000,0," 20,577,778 "," 18,108,444 "
1399,Toyota,Voxy,Automatic,Hybrid,2018,22044960,0," 21,916,667 "," 19,286,667 "
1400,Toyota,Voxy,Automatic,Hybrid,2019,23808556.8,0," 23,255,556 "," 20,464,889 "
1401,Toyota,Voxy,Automatic,Hybrid,2020,25713241.34,0," 24,594,444 "," 21,643,111 "
1402,Toyota,Voxy,Automatic,Hybrid,2021,27770300.65,0," 25,933,333 "," 22,821,333 "
1403,Toyota,Voxy,Automatic,Hybrid,2022,29991924.7,0," 27,272,222 "," 23,999,556 "
1404,Toyota,Voxy,Automatic,Hybrid,2023,32391278.68,0," 28,611,111 "," 25,177,778 "
1405,Toyota,Voxy,Automatic,Hybrid,2024,29950000,5," 29,950,000 "," 26,356,000 "
1406,Toyota,Voxy,Automatic,Hybrid,2025,33950000,1," 33,950,000 "," 29,876,000 "
1407,Toyota,Voxy,Automatic,Petrol,2014,17950000,1," 17,741,667 "," 15,612,667 "
1408,Toyota,Voxy,Automatic,Petrol,2015,17637500,2," 17,741,667 "," 15,612,667 "
1409,Toyota,Voxy,Automatic,Petrol,2016,19048500,0," 19,092,593 "," 16,801,481 "
1410,Toyota,Voxy,Automatic,Petrol,2017,20572380,0," 20,443,519 "," 17,990,296 "
1411,Toyota,Voxy,Automatic,Petrol,2018,22218170.4,0," 21,794,444 "," 19,179,111 "
1412,Toyota,Voxy,Automatic,Petrol,2019,23995624.03,0," 23,145,370 "," 20,367,926 "
1413,Toyota,Voxy,Automatic,Petrol,2020,25915273.95,0," 24,496,296 "," 21,556,741 "
1414,Toyota,Voxy,Automatic,Petrol,2021,27988495.87,0," 25,847,222 "," 22,745,556 "
1415,Toyota,Voxy,Automatic,Petrol,2022,30227575.54,0," 27,198,148 "," 23,934,370 "
1416,Toyota,Voxy,Automatic,Petrol,2023,32645781.58,0," 28,549,074 "," 25,123,185 "
1417,Toyota,Voxy,Automatic,Petrol,2024,29900000,1," 29,900,000 "," 26,312,000 "
1418,Toyota,Yaris,Automatic,Petrol,2007,6725000,2," 6,725,000 "," 6,187,000 "
1419,Toyota,Yaris,Automatic,Petrol,2008,7061250,0," 7,040,000 "," 6,476,800 "
1420,Toyota,Yaris,Automatic,Petrol,2009,7414312.5,0," 7,355,000 "," 6,766,600 "
1421,Toyota,Yaris,Automatic,Petrol,2010,7859171.25,0," 7,670,000 "," 6,979,700 "
1422,Toyota,Yaris,Automatic,Petrol,2011,7985000,1," 7,985,000 "," 7,266,350 "
1423,Toyota,Yaris,Automatic,Petrol,2012,8464100,0," 8,355,382 "," 7,603,398 "
1424,Toyota,Yaris,Automatic,Petrol,2013,8971946,0," 8,725,764 "," 7,940,445 "
1425,Toyota,Yaris,Automatic,Petrol,2014,9510262.76,0," 9,096,146 "," 8,277,493 "
1426,Toyota,Yaris,Automatic,Petrol,2015,10175981.15,0," 9,466,528 "," 8,614,540 "
1427,Toyota,Yaris,Automatic,Petrol,2016,10990059.65,0," 9,836,910 "," 8,951,588 "
1428,Toyota,Yaris,Automatic,Petrol,2017,11869264.42,0," 10,207,292 "," 9,186,563 "
1429,Toyota,Yaris,Automatic,Petrol,2018,12818805.57,0," 10,577,674 "," 9,519,906 "
1430,Toyota,Yaris,Automatic,Petrol,2019,12950000,3," 10,948,056 "," 9,853,250 "
1431,Toyota,Yaris,Automatic,Petrol,2020,10750000,5," 10,948,056 "," 9,853,250 "
1432,Toyota,Yaris,Automatic,Petrol,2021,11610000,0," 10,948,056 "," 9,853,250 "
1433,Toyota,Yaris,Automatic,Petrol,2022,10582500,4," 10,948,056 "," 9,853,250 "
1434,Toyota,Yaris,Automatic,Petrol,2023,10800000,24," 10,948,056 "," 9,853,250 "
1435,Toyota,Yaris,Automatic,Petrol,2024,11370000,10," 11,370,000 "," 10,233,000 "
1436,Toyota,Yaris,Automatic,Petrol,2025,18150000,10," 18,150,000 "," 15,972,000 "
1437,Toyota,Yaris,Automatic,Hybrid,2022,12162500,2," 12,162,500 "," 10,946,250 "
1438,Toyota,Yaris,Automatic,Hybrid,2023,17900000,3," 17,056,250 "," 15,009,500 "
1439,Toyota,Yaris,Automatic,Hybrid,2024,16550000,5," 17,056,250 "," 15,009,500 "
1440,Toyota,Yaris,Automatic,Hybrid,2025,19000000,11," 19,000,000 "," 16,720,000 "
1441,Toyota,Yaris,Tiptronic,Petrol,2023,10450000,1," 10,450,000 "," 9,405,000 "
1442,Toyota,Yaris,Tiptronic,Hybrid,2025,20000000,3," 20,000,000 "," 17,600,000 "
