Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/toyota-yaris-cross-2023-for-sale-colombo-5,Toyota Yaris Cross 2023,"Posted on 24 Apr 4:16 pm, Dehiwala, Colombo700views",Toyota,Other Model,0,Yaris Cross,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","22,409 km","Rs 18,950,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-colombo-6007,Toyota Aqua 2013,"Posted on 23 Apr 1:21 pm, Malabe, Colombo1627views",Toyota,Aqua,0,0,2013,Used,Automatic,Hatchback,Hybrid,"1,490 cc","78,426 km","Rs 7,900,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2014-for-sale-colombo-785,Toyota Axio G Grade 2014,"Posted on 01 May 12:10 pm, Mount Lavinia, Colombo4615views",Toyota,Axio,0,G Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","97,000 km","Rs 9,600,000"
https://ikman.lk/en/ad/toyota-aqua-g-limited-2013-for-sale-colombo-94,Toyota Aqua G Limited 2013,"Posted on 23 Apr 10:13 am, Kohuwala, Colombo2042views",Toyota,Aqua,0,G Limited,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","139,000 km","Rs 7,950,000"
https://ikman.lk/en/ad/toyota-harrier-e-four-hybrid-2008-for-sale-colombo,Toyota Harrier E four Hybrid 2008,"Posted on 23 Apr 9:51 am, Malabe, Colombo685views",Toyota,Harrier,0,E four Hybrid,2008,Used,Automatic,SUV / 4x4,Hybrid,"3,000 cc","250,000 km","Rs 9,775,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2014-for-sale-gampaha-290,Toyota Axio G Grade 2014,"Posted on 07 May 3:45 pm, Veyangoda, Gampaha1412views",Toyota,Axio,0,G Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","168,000 km","Rs 9,700,000"
https://ikman.lk/en/ad/toyota-axio-2014-for-sale-colombo-1458,Toyota Axio 2014,"Posted on 23 Apr 8:07 am, Dehiwala, Colombo625views",Toyota,Axio,0,2014,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","97,200 km","Rs 11,000,000"
https://ikman.lk/en/ad/toyota-axio-ex-hybrid-brand-new-2024-for-sale-colombo-1,Toyota Axio EX Hybrid Brand New 2024,"Posted on 24 Apr 2:16 pm, Kohuwala, Colombo6245views",Toyota,Axio,0,EX Hybrid Brand New,2024,New,Automatic,Saloon,Hybrid,"1,490 cc",7 km,"Rs 16,190,000"
https://ikman.lk/en/ad/toyota-aygo-sz-executive-launch-2024-for-sale-colombo,Toyota Aygo SZ Executive Launch 2024,"Posted on 23 Apr 2:33 am, Dehiwala, Colombo1614views",Toyota,Aygo,0,SZ Executive Launch,2024,New,Automatic,MPV,Hybrid,"1,800 cc",20 km,"Rs 33,750,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2015-for-sale-gampaha-1079,Toyota Axio G Grade 2015,"Posted on 22 Apr 2:55 pm, Ja-Ela, Gampaha505views",Toyota,Axio,0,G Grade,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","165,000 km","Rs 13,800,000"
https://ikman.lk/en/ad/toyota-chr-ngx-10-2022-for-sale-colombo,Toyota CHR NGX 10 2022,"Posted on 22 Apr 1:52 pm, Malabe, Colombo5329views",Toyota,CHR,0,NGX 10,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","20,000 km","Rs 15,700,000"
https://ikman.lk/en/ad/toyota-aqua-s-grade-hybrid-2012-for-sale-matara,Toyota Aqua S Grade Hybrid 2012,"Posted on 22 Apr 9:45 am, Matara City, Matara998views",Toyota,Aqua,0,S  Grade Hybrid,2012,Used,Automatic,Hatchback,Hybrid,"1,490 cc","119,782 km","Rs 7,650,000"
https://ikman.lk/en/ad/toyota-axio-wbx-2017-for-sale-gampaha,Toyota Axio WBX 2017,"Posted on 21 Apr 7:27 pm, Negombo, Gampaha1519views",Toyota,Axio,0,WBX,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","141,000 km","Rs 12,800,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-colombo-6005,Toyota Aqua 2013,"Posted on 01 May 7:56 pm, Talawatugoda, Colombo408views",Toyota,Aqua,0,Toyota,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","99,000 km","Rs 8,000,000"
https://ikman.lk/en/ad/toyota-voxy-highest-spec-2014-for-sale-colombo-1,Toyota Voxy Highest Spec 2014,"Posted on 20 Apr 8:31 pm, Dehiwala, Colombo2502views",Toyota,Voxy,0,Highest Spec,2014,Used,Automatic,MPV,Hybrid,"1,800 cc","120,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/toyota-axio-wxb-2017-for-sale-colombo-1748,Toyota Axio WXB 2017,"Posted on 20 Apr 3:04 pm, Boralesgamuwa, Colombo1071views",Toyota,Axio,0,WXB,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","112,500 km","Rs 13,850,000"
https://ikman.lk/en/ad/toyota-prius-zvw50-2016-for-sale-kurunegala-6,Toyota Prius ZVW50 2016,"Posted on 27 Apr 7:42 pm, Kurunegala City, Kurunegala1965views",Toyota,Prius,0,ZVW50,2016,Used,Automatic,Saloon,Hybrid,"1,800 cc","74,000 km","Rs 15,500,000"
https://ikman.lk/en/ad/toyota-yaris-cross-2023-for-sale-colombo-4,Toyota Yaris Cross 2023,"Posted on 19 Apr 12:40 pm, Pannipitiya, Colombo2835views",Toyota,Yaris,0,Cross,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","18,000 km","Rs 16,700,000"
https://ikman.lk/en/ad/toyota-prius-2015-for-sale-anuradhapura,Toyota Prius 2015,"Posted on 21 Apr 1:56 pm, Medawachchiya, Anuradhapura3027views",Toyota,Prius,0,2015,2015,Used,Automatic,0,Hybrid,"1,800 cc","160,000 km","Rs 11,250,000"
https://ikman.lk/en/ad/toyota-yaris-cross-2023-for-sale-colombo-3,Toyota Yaris Cross 2023,"Posted on 19 Apr 11:52 am, Kotte, Colombo5606views",Toyota,Yaris,0,Toyota Yaris Cross,2023,Reconditioned,Automatic,Hatchback,Hybrid,"1,500 cc","17,500 km","Rs 17,900,000"
https://ikman.lk/en/ad/toyota-yaris-cross-2023-2024-2025-for-sale-colombo-7,Toyota Yaris Cross 2023/2024 2025,"Posted on 18 Apr 2:38 pm, Malabe, Colombo7822views",Toyota,Yaris,0,Cross 2023/2024,2025,New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 13,500,000"
https://ikman.lk/en/ad/toyota-aqua-s-grade-hybrid-2013-for-sale-colombo,Toyota Aqua S Grade Hybrid 2013,"Posted on 18 Apr 4:47 pm, Homagama, Colombo1506views",Toyota,Aqua,0,S Grade Hybrid,2013,Used,Automatic,0,Hybrid,"1,500 cc","149,000 km","Rs 7,500,000"
https://ikman.lk/en/ad/toyota-harrier-2015-for-sale-gampaha-8,Toyota Harrier 2015,"Posted on 17 Apr 4:15 pm, Ja-Ela, Gampaha1225views",Toyota,Harrier,0,0,2015,Used,Automatic,Hatchback,Hybrid,"2,000 cc","85,000 km","Rs 26,200,000"
https://ikman.lk/en/ad/toyota-yaris-cross-2024-for-sale-colombo-1,Toyota Yaris Cross 2024,"Posted on 16 Apr 3:54 pm, Colombo 3, Colombo2039views",Toyota,Other Model,0,Yaris Cross,2024,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","15,000 km","Rs 15,900,000"
https://ikman.lk/en/ad/toyota-prius-4th-generation-2015-for-sale-gampaha,Toyota Prius 4th Generation 2015,"Posted on 16 Apr 12:27 pm, Negombo, Gampaha1800views",Toyota,Prius,0,4th Generation,2015,Used,Automatic,Saloon,Hybrid,"1,800 cc","124,000 km","Rs 15,000,000"
https://ikman.lk/en/ad/toyota-axio-x-grade-2014-for-sale-colombo-205,Toyota Axio X Grade 2014,"Posted on 16 Apr 7:27 am, Kaduwela, Colombo1366views",Toyota,Axio,0,X Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","107,000 km","Rs 9,450,000"
https://ikman.lk/en/ad/toyota-voxy-v-grade-2015-for-sale-colombo,Toyota Voxy V Grade 2015,"Posted on 20 Apr 5:17 pm, Dehiwala, Colombo2751views",Toyota,Voxy,0,V Grade,2015,Used,Automatic,MPV,Hybrid,"1,800 cc","135,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-colombo-6003,Toyota Aqua 2013,"Posted on 06 Apr 4:49 pm, Malabe, Colombo1406views",Toyota,Aqua,0,0,2013,Used,Automatic,Hatchback,Hybrid,"1,490 cc","126,206 km","Rs 7,890,001"
https://ikman.lk/en/ad/toyota-axio-g-grade-2015-for-sale-colombo-1447,Toyota Axio G Grade 2015,"Posted on 27 Apr 9:30 am, Nugegoda, Colombo5846views",Toyota,Axio,0,G Grade,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","116,561 km","Rs 12,250,000"
https://ikman.lk/en/ad/toyota-axio-2015-for-sale-colombo-1737,Toyota Axio 2015,"Posted on 06 Apr 11:58 am, Pannipitiya, Colombo946views",Toyota,Axio,0,axio,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","141,215 km","Rs 12,000,000"
https://ikman.lk/en/ad/toyota-yaris-cross-hybrid-z-2025-for-sale-gampaha,Toyota Yaris Cross Hybrid Z 2025,"Posted on 29 Apr 4:42 pm, Kiribathgoda, Gampaha4067views",Toyota,Yaris,0,Cross Hybrid Z,2025,New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 16,300,000"
https://ikman.lk/en/ad/toyota-harrier-2014-for-sale-colombo-314,Toyota Harrier 2014,"Posted on 11 Apr 12:07 pm, Malabe, Colombo1035views",Toyota,Harrier,0,0,2014,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","190,000 km","Rs 22,500,000"
https://ikman.lk/en/ad/toyota-camry-2014-for-sale-gampaha-6,Toyota Camry 2014,"Posted on 14 Apr 2:59 am, Gampaha City, Gampaha3949views",Toyota,Camry,0,0,2014,Used,Automatic,Saloon,Hybrid,"2,500 cc","60,000 km","Rs 18,000,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-gampaha-2300,Toyota Aqua 2013,"Posted on 05 Apr 10:58 am, Kiribathgoda, Gampaha2042views",Toyota,Aqua,0,2013,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","162,000 km","Rs 7,300,000"
https://ikman.lk/en/ad/toyota-aqua-2015-for-sale-kandy-191,Toyota Aqua 2015,"Posted on 06 Apr 5:33 pm, Kandy City, Kandy1107views",Toyota,Aqua,0,0,2015,Used,Automatic,Hatchback,Hybrid,"1,498 cc","79,600 km","Rs 9,000,000"
https://ikman.lk/en/ad/toyota-raize-z-2023-for-sale-gampaha,Toyota Raize Z 2023,"Posted on 04 Apr 12:19 pm, Kandana, Gampaha2008views",Toyota,Raize,0,Z,2023,New,Automatic,SUV / 4x4,Hybrid,"1,000 cc",10 km,"Rs 12,700,000"
https://ikman.lk/en/ad/toyota-aqua-g-grade-2012-for-sale-kandy-50,Toyota Aqua G Grade 2012,"Posted on 22 Apr 11:35 am, Katugastota, Kandy1029views",Toyota,Aqua,0,G Grade,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc","196,000 km","Rs 7,750,000"
https://ikman.lk/en/ad/toyota-prius-z-package-2025-for-sale-colombo,Toyota Prius Z package 2025,"Posted on 11 Apr 4:32 am, Colombo 3, Colombo12321views",Toyota,Prius,0,Z package,2025,New,Automatic,Hatchback,Hybrid,"2,000 cc",5 km,"Rs 29,800,000"
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-colombo-3263,Toyota Aqua 2014,"Posted on 04 Apr 10:49 am, Malabe, Colombo1349views",Toyota,Aqua,0,0,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc","39,571 km","Rs 8,490,000"
https://ikman.lk/en/ad/toyota-yaris-cross-hev-2025-for-sale-colombo,Toyota Yaris Cross HEV 2025,"Posted on 09 Apr 5:04 pm, Kohuwala, Colombo24452views",Toyota,Yaris,0,Cross HEV,2025,New,Automatic,SUV / 4x4,Hybrid,"1,497 cc",0 km,"Rs 21,500,000"
https://ikman.lk/en/ad/toyota-yaris-cross-z-grade-2025-for-sale-kurunegala,Toyota Yaris Cross Z grade 2025,"Posted on 03 Apr 1:37 pm, Kurunegala City, Kurunegala1978views",Toyota,Yaris,0,Cross Z grade,2025,New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",10 km,"Rs 17,800,000"
https://ikman.lk/en/ad/toyota-axio-wxb-full-option-2017-for-sale-batticaloa-3,Toyota Axio Wxb Full Option 2017,"Posted on 03 May 2:00 pm, Batticaloa City, Batticaloa1685views",Toyota,Axio,0,Wxb Full Option,2017,Used,Automatic,Saloon,Hybrid,"1,490 cc","25,000 km","Rs 14,300,000"
https://ikman.lk/en/ad/toyota-prius-full-bodykit-2014-for-sale-colombo,Toyota Prius Full Bodykit 2014,"Posted on 02 Apr 1:31 pm, Boralesgamuwa, Colombo2900views",Toyota,Prius,0,Full Bodykit,2014,Used,Automatic,Saloon,Hybrid,"1,800 cc","150,000 km","Rs 12,050,000"
https://ikman.lk/en/ad/toyota-axio-hybrid-2013-for-sale-colombo-377,Toyota Axio Hybrid 2013,"Posted on 03 Apr 9:52 am, Battaramulla, Colombo2044views",Toyota,Axio,0,Hybrid,2013,Used,Automatic,Saloon,Hybrid,"1,490 cc","158,000 km","Rs 9,300,000"
https://ikman.lk/en/ad/toyota-axio-wxb-2017-for-sale-colombo-1741,Toyota Axio WXB 2017,"Posted on 02 Apr 11:41 am, Malabe, Colombo585views",Toyota,Axio,0,Toyota Axio WXB 2017,2017,Used,Automatic,0,Hybrid,"1,500 cc","116,000 km","Rs 13,875,000"
https://ikman.lk/en/ad/toyota-aqua-2012-for-sale-colombo-6268,Toyota Aqua 2012,"Posted on 31 Mar 9:16 am, Kottawa, Colombo644views",Toyota,Aqua,0,Toyota,2012,Used,Automatic,Hatchback,Hybrid,"1,800 cc","114,000 km","Rs 8,300,000"
https://ikman.lk/en/ad/toyota-yaris-cross-2024-for-sale-gampaha,Toyota Yaris Cross 2024,"Posted on 23 Apr 4:02 pm, Kadawatha, Gampaha3330views",Toyota,Yaris,0,Cross,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 15,500,000"
https://ikman.lk/en/ad/toyota-vellfire-luxary-2013-for-sale-colombo,Toyota Vellfire Luxary 2013,"Posted on 29 Mar 6:49 pm, Colombo 14, Colombo1822views",Toyota,Vellfire,0,Luxary,2013,Used,Automatic,0,Hybrid,"2,800 cc","145,000 km","Rs 40,000,000"
https://ikman.lk/en/ad/toyota-axio-hybrid-2015-for-sale-colombo-765,Toyota Axio Hybrid 2015,"Posted on 03 Apr 7:05 pm, Nugegoda, Colombo19538views",Toyota,Axio,0,Axio Hybrid,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","140,000 km","Rs 10,300,000"
https://ikman.lk/en/ad/toyota-prius-4th-generation-2016-for-sale-ratnapura,Toyota Prius 2016,"Posted on 04 May 6:56 pm, Ratnapura City, Ratnapura1506views",Toyota,Prius,0,2016,2016,Used,Automatic,Saloon,Hybrid,"1,800 cc","170,000 km","Rs 15,000,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-colombo-5999,Toyota Aqua 2013,"Posted on 26 Mar 4:19 pm, Malabe, Colombo839views",Toyota,Aqua,0,0,2013,Used,Automatic,Hatchback,Hybrid,"1,490 cc","101,358 km","Rs 7,750,000"
https://ikman.lk/en/ad/toyota-yaris-cross-2025-for-sale-gampaha,Toyota Yaris Cross 2025,"Posted on 23 Apr 10:17 pm, Kadawatha, Gampaha4133views",Toyota,Yaris,0,Cross,2025,New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",10 km,"Rs 16,700,000"
https://ikman.lk/en/ad/toyota-aqua-hybrid-2013-for-sale-gampaha-81,Toyota Aqua Hybrid 2013,"Posted on 25 Mar 12:17 pm, Kadawatha, Gampaha1439views",Toyota,Aqua,0,Hybrid ,2013,Used,Automatic,0,Hybrid,"1,490 cc","105,000 km","Rs 7,500,000"
https://ikman.lk/en/ad/toyota-aqua-gr-sport-2024-for-sale-colombo-2,Toyota Aqua GR Sport 2024,"Posted on 10 Apr 1:56 pm, Maharagama, Colombo14181views",Toyota,Aqua,0,Aqua GR Sport,2024,New,Automatic,Hatchback,Hybrid,"1,500 cc",59 km,"Rs 15,500,000"
https://ikman.lk/en/ad/toyota-camry-2011-for-sale-colombo-39,Toyota Camry 2011,"Posted on 27 Mar 9:36 am, Colombo 3, Colombo1865views",Toyota,Camry,0,Toyota,2011,Used,Automatic,Saloon,Hybrid,"2,400 cc","130,502 km","Rs 10,000,000"
https://ikman.lk/en/ad/toyota-voxy-v-grade-1st-owner-2014-for-sale-kandy-2,Toyota Voxy V Grade (1ST Owner) 2014,"Posted on 23 Mar 11:50 pm, Katugastota, Kandy1930views",Toyota,Voxy,0,V Grade (1ST Owner),2014,Used,Automatic,MPV,Hybrid,"1,800 cc","79,000 km","Rs 18,900,000"
https://ikman.lk/en/ad/toyota-axio-g-grade-2016-for-sale-gampaha-240,Toyota Axio G Grade 2016,"Posted on 05 May 4:11 pm, Gampaha City, Gampaha1176views",Toyota,Axio,0,G Grade,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","97,000 km","Rs 11,800,000"
https://ikman.lk/en/ad/toyota-aqua-2015-for-sale-colombo-1911,Toyota Aqua 2015,"Posted on 23 Mar 1:37 pm, Malabe, Colombo758views",Toyota,Aqua,0,0,2015,Used,Automatic,Hatchback,Hybrid,"1,490 cc","94,943 km","Rs 9,090,000"
https://ikman.lk/en/ad/toyota-aqua-g-grade-2013-for-sale-gampaha-734,Toyota Aqua G Grade 2013,"Posted on 23 Mar 1:15 pm, Mirigama, Gampaha2571views",Toyota,Aqua,0,G Grade,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","180,000 km","Rs 7,375,000"
https://ikman.lk/en/ad/toyota-axio-2017-for-sale-kegalle-1,Toyota Axio 2017,"Posted on 22 Mar 5:40 pm, Rambukkana, Kegalle739views",Toyota,Axio,0,2017,2017,Used,Automatic,Saloon,Hybrid,"1,490 cc","103,000 km","Rs 13,650,000"
https://ikman.lk/en/ad/toyota-axio-2014-for-sale-colombo-1454,Toyota Axio 2014,"Posted on 21 Mar 9:24 pm, Piliyandala, Colombo3932views",Toyota,Axio,0,2014,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","100,000 km","Rs 9,875,000"
https://ikman.lk/en/ad/toyota-prius-4th-gen-zvw-51-2016-for-sale-kandy,Toyota Prius 4th Gen ZVW 51 2016,"Posted on 03 Apr 10:14 am, Kandy City, Kandy5234views",Toyota,Prius,0,4th Gen ZVW 51,2016,Used,Automatic,Saloon,Hybrid,"1,790 cc","163,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/toyota-yaris-hybrid-2022-for-sale-gampaha,Toyota Yaris Hybrid 2022,"Posted on 26 Apr 12:36 pm, Ja-Ela, Gampaha2401views",Toyota,Yaris,0,Hybrid,2022,Used,Automatic,Hatchback,Hybrid,"1,500 cc","16,700 km","Rs 13,750,000"
https://ikman.lk/en/ad/toyota-voxy-hybrid-s-z-2024-for-sale-gampaha-1,Toyota Voxy Hybrid S-Z 2024,"Posted on 20 Mar 2:21 pm, Kandana, Gampaha4206views",Toyota,Voxy,0,Hybrid S-Z,2024,New,Automatic,MPV,Hybrid,"1,800 cc",10 km,"Rs 29,300,000"
https://ikman.lk/en/ad/toyota-voxy-hybrid-s-g-2024-for-sale-gampaha,Toyota Voxy Hybrid S-G 2024,"Posted on 20 Mar 2:15 pm, Kandana, Gampaha2955views",Toyota,Voxy,0,Hybrid S-G,2024,New,Automatic,MPV,Hybrid,"1,800 cc",0 km,"Rs 27,850,000"
https://ikman.lk/en/ad/toyota-axio-wxb-2018-for-sale-kandy-1,Toyota Axio WXB 2018,"Posted on 06 Apr 7:55 am, Kandy City, Kandy3516views",Toyota,Axio,0,WXB,2018,Used,Automatic,Saloon,Hybrid,"1,500 cc","69,600 km","Rs 13,000,000"
https://ikman.lk/en/ad/toyota-aqua-2016-for-sale-colombo-78,Toyota Aqua 2016,"Posted on 18 Mar 11:22 am, Dehiwala, Colombo822views",Toyota,Aqua,0,0,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","95,000 km","Rs 9,675,000"
https://ikman.lk/en/ad/toyota-prius-z-2024-for-sale-gampaha,Toyota Prius Z 2024,"Posted on 18 Mar 9:56 am, Kandana, Gampaha8096views",Toyota,Prius,0,Z,2024,New,Automatic,Saloon,Hybrid,"2,000 cc",10 km,"Rs 30,200,000"
https://ikman.lk/en/ad/toyota-prius-g-2024-for-sale-gampaha-1,Toyota Prius G 2024,"Posted on 18 Mar 10:02 am, Kandana, Gampaha5482views",Toyota,Prius,0,G,2024,New,Automatic,Coup̩/Sports,Hybrid,"2,000 cc",10 km,"Rs 28,900,000"
https://ikman.lk/en/ad/toyota-prius-2024-for-sale-gampaha,Toyota Prius 2024,"Posted on 18 Mar 9:47 am, Kandana, Gampaha6803views",Toyota,Prius,0,2024,2024,New,Automatic,Saloon,Hybrid,"2,000 cc",10 km,"Rs 28,900,000"
https://ikman.lk/en/ad/toyota-aqua-2016-for-sale-colombo-79,Toyota Aqua 2016,"Posted on 17 Mar 7:13 am, Battaramulla, Colombo1521views",Toyota,Aqua,0,Toyota,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","106,500 km","Rs 9,500,000"
https://ikman.lk/en/ad/toyota-estima-2008-for-sale-colombo,Toyota Estima 2008,"Posted on 15 Mar 7:24 am, Moratuwa, Colombo901views",Toyota,Estima,0,0,2008,Used,Automatic,SUV / 4x4,Hybrid,"2,400 cc","163,000 km","Rs 9,500,000"
https://ikman.lk/en/ad/toyota-corolla-1985-for-sale-ratnapura-1,Toyota Corolla 1985,"Posted on 07 May 11:03 pm, Balangoda, Ratnapura188views",Toyota,Corolla,0,0,1985,Used,Manual,0,Petrol,"1,290 cc","95,000 km","Rs 1,350,000"
https://ikman.lk/en/ad/toyota-corolla-dx-wagon-1984-for-sale-gampaha-1,Toyota Corolla DX Wagon 1984,"Posted on 07 May 3:01 pm, Mirigama, Gampaha7871views",Toyota,Corolla,0,DX Wagon,1984,Used,Manual,Station wagon,Petrol,"1,300 cc","100,000 km","Rs 865,000"
https://ikman.lk/en/ad/toyota-corolla-xli-2004-for-sale-kegalle,Toyota Corolla xli 2004,"Posted on 07 May 10:38 am, Ruwanwella, Kegalle670views",Toyota,Corolla,0,xli,2004,Used,Manual,Saloon,Petrol,"1,300 cc","174,000 km","Rs 5,200,000"
https://ikman.lk/en/ad/toyota-corolla-1985-for-sale-anuradhapura,Toyota Corolla 1985,"Posted on 07 May 9:56 am, Anuradhapura City, Anuradhapura349views",Toyota,Corolla,0,0,1985,Used,Manual,Saloon,Petrol,"1,300 cc","125,000 km","Rs 835,000"
https://ikman.lk/en/ad/toyota-avanza-2011-for-sale-colombo-159,Toyota Avanza 2011,"Posted on 07 May 8:22 am, Maharagama, Colombo194views",Toyota,Avanza,0,0,2011,Used,Manual,Station wagon,Petrol,"1,300 cc","125,000 km","Rs 6,650,000"
https://ikman.lk/en/ad/toyota-corolla-ee80-1985-for-sale-gampaha,Toyota Corolla EE80 1985,"Posted on 06 May 8:37 pm, Gampaha City, Gampaha725views",Toyota,Corolla,0,EE80,1985,Used,Manual,0,Petrol,"1,270 cc","22,240 km","Rs 1,000,000"
https://ikman.lk/en/ad/toyota-sprinter-1997-2025-for-sale-matara,Toyota Sprinter 1997,"Posted on 06 May 6:13 pm, Akuressa, Matara808views",Toyota,Sprinter,0,1997,1997,Used,Manual,Saloon,Petrol,"1,483 cc","198,500 km","Rs 2,575,000"
https://ikman.lk/en/ad/toyota-corona-1990-for-sale-gampaha-2,Toyota Corona 1990,"Posted on 07 May 8:13 pm, Wattala, Gampaha413views",Toyota,Corona,0,Toyota,1990,Used,Manual,Saloon,Petrol,"1,500 cc","261,000 km","Rs 1,970,000"
https://ikman.lk/en/ad/toyota-vitz-rs-turbo-manual-2000-for-sale-colombo,Toyota Vitz RS Turbo Manual 2000,"Posted on 06 May 2:23 pm, Colombo 6, Colombo529views",Toyota,Vitz,0,RS Turbo Manual,2000,Used,Manual,Hatchback,Petrol,"1,500 cc","137,000 km","Rs 5,675,000"
https://ikman.lk/en/ad/toyota-corolla-1989-for-sale-jaffna,Toyota Corolla 1989,"Posted on 06 May 10:22 am, Jaffna City, Jaffna714views",Toyota,Corolla,0,0,1989,Used,Manual,Saloon,Petrol,"1,600 cc","375,000 km","Rs 895,000"
https://ikman.lk/en/ad/toyota-corona-14-1983-for-sale-kurunegala,Toyota Corona 1983,"Posted on 05 May 8:02 pm, Kuliyapitiya, Kurunegala484views",Toyota,Corona,0,Toyota,1983,Used,Manual,0,Petrol,"1,300 cc","60,000 km","Rs 2,500,000"
https://ikman.lk/en/ad/toyota-corona-at140-1985-for-sale-colombo,Toyota Corona AT140 1985,"Posted on 05 May 2:06 pm, Kottawa, Colombo306views",Toyota,Corona,0,AT140,1985,Used,Manual,Saloon,Petrol,"1,500 cc","25,394 km","Rs 1,100,000"
https://ikman.lk/en/ad/toyota-platz-2000-for-sale-colombo-148,Toyota Platz 2000,"Posted on 04 May 9:56 pm, Malabe, Colombo1236views",Toyota,Platz,0,0,2000,Used,Manual,Saloon,Petrol,"1,300 cc","319,615 km","Rs 2,995,000"
https://ikman.lk/en/ad/toyota-corona-at170-full-option-1989-for-sale-kurunegala-1,Toyota Corona AT170 FULL OPTION 1989,"Posted on 04 May 9:10 pm, Kurunegala City, Kurunegala708views",Toyota,Corona,0,AT170 FULL OPTION ,1989,Used,Manual,Saloon,Petrol,"1,500 cc","178,000 km","Rs 1,985,000"
https://ikman.lk/en/ad/toyota-carina-1989-for-sale-matale,Toyota Carina 1989,"Posted on 04 May 8:04 pm, Dambulla, Matale738views",Toyota,Carina,0,0,1989,Used,Manual,Saloon,Petrol,"1,500 cc","180,000 km","Rs 1,425,000"
https://ikman.lk/en/ad/toyota-corolla-1991-for-sale-kalutara-1,Toyota Corolla 1991,"Posted on 04 May 5:33 pm, Panadura, Kalutara1464views",Toyota,Corolla,0,Toyota,1991,Used,Manual,Station wagon,Petrol,"1,300 cc","200,000 km","Rs 1,650,000"
https://ikman.lk/en/ad/toyota-chr-2020-for-sale-colombo-35,Toyota CHR 2020,"Posted on 04 May 7:31 pm, Colombo 3, Colombo1165views",Toyota,CHR,0,0,2020,Used,Manual,0,Petrol,"1,496 cc","68,000 km","Rs 16,500,000"
https://ikman.lk/en/ad/toyota-rav4-1995-for-sale-colombo,Toyota RAV4 1995,"Posted on 04 May 1:17 pm, Malabe, Colombo917views",Toyota,RAV4,0,0,1995,Used,Manual,SUV / 4x4,Petrol,"1,990 cc","181,019 km","Rs 3,599,999"
https://ikman.lk/en/ad/toyota-corolla-l-ee96v-dx-wagon-1989-for-sale-nuwara-eliya,Toyota Corolla L- EE96V DX Wagon 1989,"Posted on 04 May 12:20 pm, Nuwara Eliya City, Nuwara Eliya810views",Toyota,Corolla,0,L- EE96V DX Wagon ,1989,Used,Manual,Station wagon,Petrol,"1,290 cc","100,000 km","Rs 1,550,000"
